From,To
A0A094XSI0,eclg:EC036_31100
A0A094XSI0,ecln:ECNIH4_07215
A0A094YBC7,eclg:EC036_41620
A0A094YBC7,ecli:ECNIH5_20480
A0A094YBC7,ecln:ECNIH4_01745
A0A094YAR4,ecli:ECNIH5_20270
A0A094YAR4,ecln:ECNIH4_01950
A0A094YAS5,eclg:EC036_40840
A0A094XDX2,eclg:EC036_40820
A0A094XDX2,ecli:ECNIH5_20070
A0A094YAE5,eclg:EC036_40770
A0A094YAE5,ecli:ECNIH5_20045
A0A094YAE5,ecln:ECNIH4_02175
A0A0M2GBM8,eclg:EC036_39100
A0A0M2GBM8,ecli:ECNIH5_19145
A0A0M2GBM8,ecln:ECNIH4_03170
A0A0P8LCL3,eclg:EC036_39330
A0A0P8LCL3,ecli:ECNIH5_19275
A0A0P8LCL3,ecln:ECNIH4_03045
A0A094ZX08,eclg:EC036_39370
A0A094ZX08,ecli:ECNIH5_19295
A0A094ZX08,ecln:ECNIH4_03025
A0A157KUS8,eclg:EC036_39660
A0A157KUS8,ecli:ECNIH5_19440
A0A157KUS8,ecln:ECNIH4_02880
A0A377LR05,eclg:EC036_43700
A0A377LR05,ecli:ECNIH5_21570
A0A094YR60,eclg:EC036_43600
A0A094YR60,ecli:ECNIH5_21520
A0A094YR60,ecln:ECNIH4_22285
A0A0P8J8J7,eclg:EC036_43440
A0A0P8J8J7,ecli:ECNIH5_21445
A0A0M2G7S2,eclg:EC036_43430
A0A0F1QEG6,eclg:EC036_35180
A0A0F1QEG6,ecli:ECNIH5_16935
A0A094XPE7,eclg:EC036_02290
A0A094XPE7,ecli:ECNIH5_01400
A0A094XPE7,ecln:ECNIH4_01175
A0A094YHX3,eclg:EC036_44510
A0A094YHX3,ecli:ECNIH5_00120
A0A094YHX3,ecln:ECNIH4_00120
A0A094XPQ3,eclg:EC036_44500
A0A094XPQ3,ecli:ECNIH5_00115
A0A0M2G7X5,eclg:EC036_44490
A0A0M2G7X5,ecln:ECNIH4_00110
A0A094XKS5,ecli:ECNIH5_18025
A0A094YEZ1,eclg:EC036_37560
A0A094YEZ1,ecli:ECNIH5_18565
A0A094YEZ1,ecln:ECNIH4_03705
A0A0M2GBL1,eclg:EC036_37830
A0A0M2GBL1,ecli:ECNIH5_18680
A0A0M2GBL1,ecln:ECNIH4_03600
A0A094XRC4,ecli:ECNIH5_17135
A0A0F1PQZ1,ecli:ECNIH5_16330
A0A094YQP1,eclg:EC036_33750
A0A094YQP1,ecli:ECNIH5_16325
