From,To
Q2G0D6,sao:SAOUHSC_00669
Q2G0D5,sao:SAOUHSC_00670
Q2G0D4,sao:SAOUHSC_00671
Q2G0D3,sao:SAOUHSC_00672
Q2G0D2,sao:SAOUHSC_00673
Q2G0D1,sao:SAOUHSC_00674
Q2G0D0,sao:SAOUHSC_00675
Q2G0C9,sao:SAOUHSC_00676
Q2G0C8,sao:SAOUHSC_00677
Q2G0C7,sao:SAOUHSC_00678
Q2G0C6,sao:SAOUHSC_00679
Q2G0C5,sao:SAOUHSC_00680
Q2G0C4,sao:SAOUHSC_00681
Q2G0C3,sao:SAOUHSC_00682
Q2G0C2,sao:SAOUHSC_00683
Q2G0C1,sao:SAOUHSC_00684
Q2G0C0,sao:SAOUHSC_00685
Q2G0B9,sao:SAOUHSC_00686
Q2G0B8,sao:SAOUHSC_00687
Q2G0B7,sao:SAOUHSC_00688
Q2G0B6,sao:SAOUHSC_00689
Q2G0B5,sao:SAOUHSC_00690
Q2G0B4,sao:SAOUHSC_00691
Q2G0B3,sao:SAOUHSC_00692
Q2G0B2,sao:SAOUHSC_00693
Q2G0B1,sao:SAOUHSC_00694
Q2G0B0,sao:SAOUHSC_00695
Q2G0A9,sao:SAOUHSC_00696
Q2G0A8,sao:SAOUHSC_00697
Q2G0A7,sao:SAOUHSC_00698
Q2G0A6,sao:SAOUHSC_00699
Q2G0A5,sao:SAOUHSC_00700
Q2G0A4,sao:SAOUHSC_00701
Q2G0A3,sao:SAOUHSC_00702
Q53459,sao:SAOUHSC_00703
Q2G0A2,sao:SAOUHSC_00703
Q2G0A1,sao:SAOUHSC_00704
Q2G0A0,sao:SAOUHSC_00705
Q2G240,sao:SAOUHSC_00706
Q2G238,sao:SAOUHSC_00707
Q2G239,sao:SAOUHSC_00708
Q2G2U0,sao:SAOUHSC_00710
Q2G2T9,sao:SAOUHSC_00711
Q2G2T8,sao:SAOUHSC_00712
Q2G2T7,sao:SAOUHSC_00713
