"","x"
"428","NP_414989.1"
"429","NP_414990.2"
"430","NP_414991.4"
"431","NP_414992.1"
"432","NP_414993.1"
"433","NP_414994.1"
"434","NP_414995.1"
"435","NP_414996.1"
"436","NP_414997.1"
"437","NP_414998.1"
"438","NP_414999.1"
"439","NP_415000.1"
"440","NP_415001.1"
"441","NP_415002.1"
"442","NP_415003.1"
"443","NP_415004.1"
"444","NP_415005.1"
"445","NP_415006.1"
"446","NP_415007.1"
"447","NP_415008.1"
"448","NP_415009.1"
"449","NP_415010.1"
"450","NP_415011.1"
"451","NP_415012.1"
"452","NP_415013.1"
"453","NP_415014.1"
"454","NP_415015.1"
"455","NP_415016.4"
"456","NP_415017.1"
"457","NP_415018.1"
"458","NP_415019.1"
"459","NP_415020.1"
"460","NP_415021.2"
"461","NP_415022.1"
"462","NP_415023.1"
"463","NP_415024.4"
"464","NP_415025.4"
"465","NP_415026.1"
"466","NP_415027.1"
"467","NP_415028.1"
"468","NP_415029.1"
"469","NP_415030.1"
"470","NP_415031.1"
"471","NP_415036.1"
"472","NP_415037.1"
"473","NP_415038.1"
"474","NP_415039.1"
"475","NP_415040.1"
"476","NP_415041.1"
"477","NP_415042.1"
"478","NP_415044.4"
"479","NP_415045.1"
"480","NP_415046.4"
"481","NP_415047.1"
"482","NP_415048.1"
"483","NP_415049.1"
"484","NP_415050.1"
"485","NP_415051.1"
"486","NP_415053.1"
"487","NP_415054.1"
"488","NP_415055.1"
"489","NP_415056.1"
"490","NP_415057.1"
"491","NP_415058.1"
"492","NP_415059.1"
"493","NP_415060.1"
"494","NP_415061.2"
"495","NP_415062.1"
"496","NP_415063.4"
"497","NP_415064.1"
"498","NP_415065.1"
"499","NP_415066.2"
"500","NP_415067.1"
"501","NP_415068.1"
"502","NP_415069.1"
"503","NP_415072.2"
"504","NP_415073.1"
"505","NP_415075.1"
"506","NP_415076.1"
"507","NP_415077.1"
"508","NP_415078.1"
"509","NP_415079.1"
"510","NP_415080.1"
"511","NP_415081.1"
"512","NP_415082.1"
"513","NP_415083.1"
"514","NP_415084.2"
"515","NP_415086.1"
"516","NP_415087.1"
"517","NP_415088.1"
"518","NP_415089.1"
"519","NP_415090.2"
"520","NP_415091.1"
"521","NP_415092.1"
"522","NP_415096.1"
"523","NP_415097.1"
"524","NP_415098.1"
"525","NP_415099.1"
"526","NP_415100.1"
"527","NP_415101.1"
"528","NP_415102.1"
"529","NP_415103.1"
"530","NP_415104.1"
"531","NP_415105.1"
"532","NP_415106.1"
"533","NP_415107.1"
"534","NP_415108.1"
"535","NP_415109.1"
"536","NP_415110.1"
"537","NP_415111.1"
"538","NP_415112.1"
"539","NP_415113.1"
"540","NP_415114.1"
"541","NP_415115.2"
"542","NP_415116.1"
"543","NP_415117.2"
"544","NP_415118.1"
"545","NP_415119.1"
"546","NP_415120.1"
"547","NP_415121.1"
"548","NP_415122.1"
"549","NP_415123.1"
"550","NP_415124.1"
"551","NP_415125.1"
"552","NP_415126.1"
"553","NP_415127.1"
"554","NP_415128.1"
"555","NP_415129.1"
"556","NP_415130.1"
"557","NP_415132.1"
"558","NP_415133.1"
"559","NP_415134.1"
"560","NP_415135.1"
"561","NP_415136.1"
"562","NP_415137.2"
"563","NP_415138.1"
"564","NP_415139.2"
"565","NP_415140.1"
"566","NP_415141.1"
"567","NP_415143.1"
"568","NP_415144.1"
"569","NP_415145.1"
"570","NP_415146.1"
"571","NP_415147.1"
"572","NP_415148.1"
"573","NP_415149.4"
"574","NP_415150.1"
"575","NP_415151.4"
"576","NP_415152.1"
"577","NP_415153.1"
"578","NP_415154.1"
"579","NP_415155.1"
"580","NP_415156.1"
"581","NP_415157.1"
"582","NP_415160.1"
"583","NP_415161.1"
"584","NP_415162.4"
"585","NP_415163.2"
"586","NP_415164.1"
"587","NP_415165.1"
"588","NP_415166.1"
"589","NP_415167.1"
"590","NP_415168.1"
"591","NP_415169.1"
"592","NP_415170.4"
"593","NP_415171.1"
"594","NP_415172.1"
"595","NP_415173.1"
"596","NP_415174.1"
"597","NP_415175.1"
"598","NP_415176.1"
"599","NP_415177.4"
"600","NP_415178.1"
"601","NP_415179.1"
"602","NP_415180.1"
"603","NP_415181.1"
"604","NP_415182.1"
"605","NP_415183.1"
"606","NP_415184.1"
"607","NP_415185.1"
"608","NP_415186.1"
"609","NP_415187.1"
"610","NP_415188.1"
"611","NP_415189.2"
"612","NP_415190.1"
"613","NP_415191.1"
"614","NP_415192.1"
"615","NP_415193.2"
"616","NP_415194.1"
"617","NP_415195.1"
"618","NP_415200.1"
"619","NP_415201.1"
"620","NP_415202.1"
"621","NP_415203.1"
"622","NP_415204.1"
"623","NP_415205.1"
"624","NP_415206.1"
"625","NP_415207.1"
"626","NP_415208.1"
"627","NP_415209.1"
"628","NP_415210.1"
"629","NP_415211.2"
"630","NP_415212.1"
"631","NP_415213.1"
"632","NP_415214.1"
"633","NP_415215.1"
"634","NP_415219.1"
"635","NP_415220.1"
"636","NP_415222.1"
"637","NP_415223.1"
"638","NP_415224.1"
"639","NP_415225.1"
"640","NP_415226.1"
"641","NP_415228.1"
"642","NP_415229.1"
"643","NP_415230.1"
"644","NP_415232.1"
"645","NP_415234.1"
"646","NP_415235.1"
"647","NP_415236.1"
"648","NP_415237.1"
"649","NP_415238.1"
"650","NP_415239.1"
