From	To
Q8DP23	spr:spr1405
Q8DQS0	spr:spr0528
Q8CYY1	spr:spr0742
Q8DR45	spr:spr0344
Q8DMZ4	spr:spr2006
P65679	spr:spr0762
Q8DNF3	spr:spr1771
Q8CYF4	spr:spr1548
Q8DNF4	spr:spr1770
Q8DQ95	spr:spr0780
Q8DRP2	spr:spr0023
Q8DP41	spr:spr1371
Q8DNS5	spr:spr1570
Q8DQC8	spr:spr0739
P59212	spr:spr1718
P59661	spr:spr0395
Q8DR78	spr:spr0291
Q8DNE5	spr:spr1784
Q8DQG1	spr:spr0691
Q8CZ72	spr:spr0300
Q8DMX8	spr:spr2027
Q8DNP7	spr:spr1604
Q8DMZ1	spr:spr2010
Q8DRN3	spr:spr0037
Q8DRM3	spr:spr0049
Q8DQ99	spr:spr0776
Q8CZ96	spr:spr0143
Q8DRI8	spr:spr0099
Q8CWN2	spr:spr1975
Q8DQM1	spr:spr0604
Q8DRG2	spr:spr0146
Q8CZ90	spr:spr0174
Q8CYB8	spr:spr1730
Q8CZ85	spr:spr0186
Q8DQI1	spr:spr0659
Q8CWT1	spr:spr0534
Q8DMY4	spr:spr2021
Q8DNE7	spr:spr1782
Q8DQF9	spr:spr0693
Q8DNU4	spr:spr1532
Q8DQG5	spr:spr0679
Q8DQM4	spr:spr0601
P0A4G3	spr:spr1494
Q8DNA4	spr:spr1839
Q8CYH1	spr:spr1483
Q8CZ97	spr:spr0142
Q8DNM0	spr:spr1645
Q8DQF5	spr:spr0698
Q8DN88	spr:spr1862
Q8DNU2	spr:spr1534
Q8DN92	spr:spr1853
Q8DNI1	spr:spr1707
Q8DP15	spr:spr1418
Q8CZ70	spr:spr0309
Q8DR46	spr:spr0343
P59652	spr:spr0012
Q8DRJ4	spr:spr0090
Q8CZ92	spr:spr0158
Q8DN78	spr:spr1875
Q8DP25	spr:spr1400
Q8DQQ1	spr:spr0554
Q8CWN8	spr:spr1785
Q8CZ94	spr:spr0151
P0A4G1	spr:spr1382
Q8DQP7	spr:spr0561
Q8DN38	spr:spr1945
Q8DMZ7	spr:spr2003
Q8DP50	spr:spr1353
P0A4M8	spr:spr1706
Q8DQW0	spr:spr0472
Q8DNI5	spr:spr1700
Q8DQP8	spr:spr0559
Q8DP17	spr:spr1415
Q8DNX9	spr:spr1468
Q8DNB6	spr:spr1823
Q8DR15	spr:spr0381
Q8DNT7	spr:spr1546
Q8DMW8	spr:spr2038
Q8DR32	spr:spr0358
Q8DNJ3	spr:spr1686
Q8CWV0	spr:spr0208
Q8CYY5	spr:spr0720
Q8DPR6	spr:spr1040
P0A2X4	spr:spr1660
Q8DNW4	spr:spr1502
Q8DRK0	spr:spr0077
Q8DNL1	spr:spr1662
Q8DN45	spr:spr1932
Q8DR39	spr:spr0351
Q8DR52	spr:spr0337
Q8CY73	spr:spr1926
Q8DRK3	spr:spr0072
Q8DRM0	spr:spr0052
Q8DPR7	spr:spr1039
P0A484	spr:spr0197
Q8CYM3	spr:spr1280
Q8DQC4	spr:spr0745
Q8DNR5	spr:spr1583
Q8DNH5	spr:spr1719
Q8DN46	spr:spr1931
Q8CZ48	spr:spr0457
Q8DP26	spr:spr1399
Q8DNV6	spr:spr1514
Q8DN23	spr:spr1966
Q8DRI1	spr:spr0108
Q8CY99	spr:spr1766
Q8DPS5	spr:spr1030
Q8DNM4	spr:spr1639
Q8CYD2	spr:spr1646
Q8DNZ2	spr:spr1450
Q8DNU1	spr:spr1538
Q8CZ52	spr:spr0440
Q8CY67	spr:spr1942
Q8DQA0	spr:spr0775
Q8CYM4	spr:spr1278
Q8DNA8	spr:spr1834
P60243	spr:spr2043
Q8DNG9	spr:spr1732
P59654	spr:spr0044
Q8CWP6	spr:spr1556
Q8DN32	spr:spr1953
Q8DQG7	spr:spr0676
Q8DN48	spr:spr1923
Q8DNI0	spr:spr1710
P0A3B8	spr:spr2019
Q8CYJ6	spr:spr1374
Q8CZC0	spr:spr0086
Q8DNZ1	spr:spr1453
Q8DNA7	spr:spr1835
Q8DQF8	spr:spr0694
Q8DP19	spr:spr1411
Q8DRB0	spr:spr0243
Q8DNV5	spr:spr1515
Q8DNZ3	spr:spr1449
Q8DRE5	spr:spr0170
Q7ZAK7	spr:spr1046
Q8CYD9	spr:spr1615
P61183	spr:spr0194
Q8DR70	spr:spr0303
Q8DP42	spr:spr1369
Q8DNJ1	spr:spr1688
Q8CYI6	spr:spr1407
Q8CZ06	spr:spr0615
Q8CWN4	spr:spr1924
Q8DQN7	spr:spr0579
Q8DQR9	spr:spr0529
P66257	spr:spr1807
Q8CY74	spr:spr1925
Q8DN65	spr:spr1894
Q8DNK5	spr:spr1670
Q8DMX0	spr:spr2036
Q8CYC1	spr:spr1708
Q8DMX9	spr:spr2026
Q8DNE1	spr:spr1790
Q8CZB7	spr:spr0096
Q8DQZ2	spr:spr0423
Q8DRI9	spr:spr0095
Q8CYA2	spr:spr1762
Q8CWQ2	spr:spr1441
Q8DR61	spr:spr0327
Q8DNH7	spr:spr1715
Q8DNQ8	spr:spr1590
Q8DQE9	spr:spr0711
Q8DNL8	spr:spr1648
Q8DNY9	spr:spr1456
Q8DRF4	spr:spr0156
Q8CWS7	spr:spr0588
Q8DP61	spr:spr1336
P0A3T5	spr:spr1664
Q8DMZ2	spr:spr2008
P0A3C6	spr:spr0377
Q8DND9	spr:spr1792
