"","x"
"308","WP_000031355.1"
"309","WP_000032710.1"
"310","WP_000032786.1"
"311","WP_000033651.1"
"312","WP_000033906.1"
"313","WP_000034283.1"
"314","WP_000035083.1"
"315","WP_000035256.1"
"316","WP_000035781.1"
"317","WP_000037059.1"
"318","WP_000037165.1"
"319","WP_000037356.1"
"320","WP_000037371.1"
"321","WP_000037735.1"
"322","WP_000039488.1"
"323","WP_000039800.1"
"324","WP_000039824.1"
"325","WP_000039924.1"
"326","WP_000040098.1"
"327","WP_000040106.1"
"328","WP_000040963.1"
"329","WP_000041302.1"
"330","WP_000041516.1"
"331","WP_000041516.1"
"332","WP_000042006.1"
"333","WP_000042455.1"
"334","WP_000043044.1"
"335","WP_000043121.1"
"336","WP_000043186.1"
"337","WP_000043350.1"
"338","WP_000043828.1"
"339","WP_000043924.1"
"340","WP_000043985.1"
"341","WP_000044010.1"
"342","WP_000044134.1"
"343","WP_000044166.1"
"344","WP_000044208.1"
"345","WP_000044599.1"
"346","WP_000045119.1"
"347","WP_000045364.1"
"348","WP_000045400.1"
"349","WP_000045515.1"
"350","WP_000046156.1"
"351","WP_000046446.1"
"352","WP_000046492.1"
"353","WP_000046567.1"
"354","WP_000046678.1"
"355","WP_000047395.1"
"356","WP_000047790.1"
"357","WP_000047853.1"
"358","WP_000047940.1"
"359","WP_000048256.1"
"360","WP_000048860.1"
"361","WP_000049106.1"
"362","WP_000049406.1"
"363","WP_000049447.1"
"364","WP_000049447.1"
"365","WP_000049455.1"
"366","WP_000049658.1"
"367","WP_000049720.1"
"368","WP_000050371.1"
"369","WP_000050378.1"
"370","WP_000050479.1"
"371","WP_000050481.1"
"372","WP_000050492.1"
"373","WP_000050492.1"
"374","WP_000050855.1"
"375","WP_000050876.1"
"376","WP_000050951.1"
"377","WP_000051057.1"
"378","WP_000051112.1"
"379","WP_000051122.1"
"380","WP_000051217.1"
"381","WP_000051229.1"
"382","WP_000051338.1"
"383","WP_000051401.1"
"384","WP_000051669.1"
"385","WP_000051871.1"
"386","WP_000052002.1"
"387","WP_000052236.1"
"388","WP_000052288.1"
"389","WP_000052794.1"
"390","WP_000052885.1"
"391","WP_000053789.1"
"392","WP_000053846.1"
"393","WP_000053889.1"
"394","WP_000053917.1"
"395","WP_000054101.1"
"396","WP_000054123.1"
"397","WP_000054183.1"
"398","WP_000054212.1"
"399","WP_000054321.1"
"400","WP_000054924.1"
"401","WP_000055155.1"
"402","WP_000055193.1"
"403","WP_000055221.1"
"404","WP_000055250.1"
"405","WP_000055510.1"
"406","WP_000055764.1"
"407","WP_000055880.1"
"408","WP_000056378.1"
"409","WP_000056571.1"
"410","WP_000056615.1"
"411","WP_000056618.1"
"412","WP_000056785.1"
"413","WP_000056813.1"
"414","WP_000057212.1"
"415","WP_000057904.1"
"416","WP_000058246.1"
"417","WP_000058352.1"
"418","WP_000058717.1"
"419","WP_000058788.1"
"420","WP_000058923.1"
"421","WP_000059223.1"
"422","WP_000059268.1"
"423","WP_000059344.1"
"424","WP_000059544.1"
"425","WP_000060043.1"
"426","WP_000060070.1"
"427","WP_000060331.1"
"428","WP_000060753.1"
"429","WP_000061059.1"
"430","WP_000061139.1"
"431","WP_000061168.1"
"432","WP_000061267.1"
"433","WP_000062616.1"
"434","WP_000062627.1"
"435","WP_000062822.1"
"436","WP_000062989.1"
"437","WP_000063593.1"
"438","WP_000063665.1"
"439","WP_000063670.1"
"440","WP_000063742.1"
"441","WP_000063780.1"
"442","WP_000063880.1"
"443","WP_000063934.1"
"444","WP_000064049.1"
"445","WP_000064100.1"
"446","WP_000064213.1"
"447","WP_000064284.1"
"448","WP_000064463.1"
"449","WP_000064534.1"
"450","WP_000064569.1"
"451","WP_000064875.1"
"452","WP_000064953.1"
"453","WP_000065140.1"
"454","WP_000065151.1"
"455","WP_000065199.1"
"456","WP_000065214.1"
"457","WP_000065244.1"
"458","WP_000065452.1"
"459","WP_000065579.1"
"460","WP_000065594.1"
"461","WP_000066032.1"
"462","WP_000066126.1"
"463","WP_000066269.1"
"464","WP_000066772.1"
"465","WP_000066772.1"
"466","WP_000067189.1"
"467","WP_000067479.1"
"468","WP_000067970.1"
"469","WP_000068656.1"
"470","WP_000069121.1"
"471","WP_000069633.1"
"472","WP_000069669.1"
"473","WP_000069845.1"
"474","WP_000070464.1"
"475","WP_000070734.1"
"476","WP_000070779.1"
"477","WP_000070795.1"
"478","WP_000070815.1"
"479","WP_000070856.1"
"480","WP_000070912.1"
"481","WP_000071231.1"
"482","WP_000071347.1"
"483","WP_000071499.1"
"484","WP_000071653.1"
"485","WP_000071881.1"
"486","WP_000071984.1"
"487","WP_000072124.1"
"488","WP_000072126.1"
"489","WP_000072604.1"
"490","WP_000072673.1"
"491","WP_000072941.1"
"492","WP_000072947.1"
"493","WP_000072985.1"
"494","WP_000073358.1"
"495","WP_000073454.1"
"496","WP_000073989.1"
"497","WP_000074557.1"
"498","WP_000074694.1"
"499","WP_000075011.1"
"500","WP_000075183.1"
"501","WP_000075224.1"
"502","WP_000075461.1"
"503","WP_000075472.1"
"504","WP_000075489.1"
"505","WP_000075891.1"
"506","WP_000076101.1"
"507","WP_000076440.1"
"508","WP_000076817.1"
"509","WP_000077305.1"
"510","WP_000077461.1"
"511","WP_000077814.1"
"512","WP_000077968.1"
"513","WP_000078452.1"
"514","WP_000078676.1"
"515","WP_000078700.1"
"516","WP_000078875.1"
"517","WP_000079186.1"
"518","WP_000079197.1"
"519","WP_000079402.1"
"520","WP_000079420.1"
"521","WP_000080241.1"
"522","WP_000080538.1"
"523","WP_000080759.1"
"524","WP_000080819.1"
"525","WP_000080867.1"
"526","WP_000080983.1"
"527","WP_000081163.1"
"528","WP_000081467.1"
"529","WP_000081481.1"
"530","WP_000081859.1"
"531","WP_000082052.1"
"532","WP_000082281.1"
"533","WP_000082610.1"
"534","WP_000082714.1"
"535","WP_000082790.1"
"536","WP_000083117.1"
"537","WP_000083355.1"
"538","WP_000083551.1"
"539","WP_000083565.1"
"540","WP_000083586.1"
"541","WP_000083594.1"
"542","WP_000083629.1"
"543","WP_000083683.1"
"544","WP_000084042.1"
"545","WP_000084188.1"
"546","WP_000084236.1"
"547","WP_000084237.1"
"548","WP_000084318.1"
"549","WP_000084509.1"
"550","WP_000084540.1"
"551","WP_000084730.1"
"552","WP_000085212.1"
"553","WP_000085721.1"
"554","WP_000086293.1"
"555","WP_000086385.1"
"556","WP_000086443.1"
"557","WP_000088559.1"
"558","WP_000088975.1"
"559","WP_000089273.1"
"560","WP_000089880.1"
"561","WP_000089887.1"
"562","WP_000089996.1"
"563","WP_000090000.1"
"564","WP_000090021.1"
"565","WP_000090661.1"
"566","WP_000090815.1"
"567","WP_000090980.1"
"568","WP_000091415.1"
"569","WP_000091760.1"
"570","WP_000091932.1"
"571","WP_000092403.1"
"572","WP_000093035.1"
"573","WP_000093084.1"
"574","WP_000093118.1"
"575","WP_000093480.1"
"576","WP_000093732.1"
"577","WP_000093775.1"
"578","WP_000093856.1"
"579","WP_000094258.1"
"580","WP_000094481.1"
"581","WP_000094534.1"
"582","WP_000094836.1"
"583","WP_000095056.1"
"584","WP_000095254.1"
"585","WP_000095311.1"
"586","WP_000095345.1"
"587","WP_000096537.1"
"588","WP_000096957.1"
"589","WP_000097113.1"
"590","WP_000097138.1"
"591","WP_000097517.1"
"592","WP_000097627.1"
