"","x"
"457","881755"
"458","881706"
"459","881852"
"460","881807"
"461","881586"
"462","881868"
"463","880576"
"464","881592"
"465","878616"
"466","880545"
"467","879576"
"468","880895"
"469","878426"
"470","877866"
"471","879516"
"472","877689"
"473","878447"
"474","878613"
"475","878427"
"476","879639"
"477","879761"
"478","879477"
"479","879556"
"480","877920"
"481","878192"
"482","881857"
"483","878638"
"484","880360"
"485","881420"
"486","879667"
"487","877693"
"488","879645"
"489","878648"
"490","877712"
"491","878118"
"492","879583"
"493","878092"
"494","878273"
"495","879461"
"496","877668"
"497","879619"
"498","878654"
"499","878488"
"500","878220"
"501","880873"
"502","878586"
"503","878181"
"504","880863"
"505","878428"
"506","881871"
"507","879503"
"508","877584"
"509","877708"
"510","879762"
"511","879538"
"512","882198"
"513","879462"
"514","882220"
"515","882217"
"516","882214"
"517","882206"
"518","882203"
"519","882200"
"520","882193"
"521","882190"
"522","882186"
"523","882180"
"524","882178"
"525","882289"
"526","882286"
"527","878497"
"528","878235"
"529","881997"
"530","878392"
"531","878471"
"532","882098"
"533","878574"
"534","878500"
"535","881942"
"536","879356"
"537","879377"
"538","879311"
"539","882164"
"540","881947"
"541","878494"
"542","878379"
"543","879420"
"544","878523"
"545","881950"
"546","879239"
"547","879410"
"548","879198"
"549","879424"
"550","882092"
"551","880792"
"552","882999"
"553","882017"
"554","880893"
"555","879364"
"556","879234"
"557","882132"
"558","878411"
"559","879219"
"560","879206"
"561","877835"
"562","879287"
"563","877760"
"564","879243"
"565","881959"
"566","879240"
"567","880621"
"568","878237"
"569","879310"
"570","879506"
"571","882126"
"572","882038"
"573","882047"
"574","880823"
"575","880307"
"576","882271"
"577","880814"
"578","880775"
"579","880783"
"580","877618"
"581","878052"
"582","879539"
"583","879664"
"584","879092"
"585","880468"
"586","880834"
"587","880916"
"588","880847"
"589","880733"
"590","879552"
"591","880756"
"592","882000"
"593","878173"
"594","878221"
"595","878592"
"596","880670"
"597","882060"
"598","880771"
"599","880619"
"600","879023"
"601","878376"
"602","880768"
"603","878162"
"604","882093"
"605","879191"
"606","877720"
"607","879679"
"608","878190"
"609","878382"
"610","880722"
"611","880902"
"612","877613"
"613","880757"
"614","879222"
"615","878485"
"616","877993"
"617","878615"
"618","877994"
"619","880639"
"620","877599"
"621","880716"
"622","880740"
"623","878208"
"624","877597"
"625","880762"
"626","877664"
"627","878295"
"628","878027"
"629","878405"
"630","882071"
"631","878378"
"632","882114"
"633","879225"
"634","880921"
"635","880690"
"636","878365"
"637","880630"
"638","882154"
"639","880676"
"640","879880"
"641","880633"
"642","879680"
"643","878400"
"644","880665"
"645","882120"
"646","880744"
"647","879759"
"648","878446"
"649","880759"
"650","881980"
"651","878397"
"652","880695"
"653","880846"
"654","879220"
"655","882163"
"656","882004"
"657","880770"
"658","880642"
"659","879482"
"660","882072"
"661","878797"
"662","880817"
"663","880686"
