"","x"
"278","WP_003420780.1"
"279","WP_003420839.1"
"280","WP_003420866.1"
"281","WP_003420885.1"
"282","WP_003420907.1"
"283","WP_003420966.1"
"284","WP_003421030.1"
"285","WP_003421054.1"
"286","WP_003421079.1"
"287","WP_003421105.1"
"288","WP_003421107.1"
"289","WP_003421117.1"
"290","WP_003421121.1"
"291","WP_003421122.1"
"292","WP_003421125.1"
"293","WP_003421127.1"
"294","WP_003421130.1"
"295","WP_003421135.1"
"296","WP_003421137.1"
"297","WP_003421138.1"
"298","WP_003421141.1"
"299","WP_003421148.1"
"300","WP_003421149.1"
"301","WP_003421155.1"
"302","WP_003421156.1"
"303","WP_003421158.1"
"304","WP_003421160.1"
"305","WP_003421163.1"
"306","WP_003421166.1"
"307","WP_003421168.1"
"308","WP_003421173.1"
"309","WP_003421180.1"
"310","WP_003421186.1"
"311","WP_003421187.1"
"312","WP_003421188.1"
"313","WP_003421189.1"
"314","WP_003421190.1"
"315","WP_003421192.1"
"316","WP_003421194.1"
"317","WP_003421197.1"
"318","WP_003421202.1"
"319","WP_003421255.1"
"320","WP_003421310.1"
"321","WP_003421322.1"
"322","WP_003421329.1"
"323","WP_003421354.1"
"324","WP_003421356.1"
"325","WP_003421359.1"
"326","WP_003421362.1"
"327","WP_003421367.1"
"328","WP_003421370.1"
"329","WP_003421373.1"
"330","WP_003421374.1"
"331","WP_003421389.1"
"332","WP_003421392.1"
"333","WP_003421397.1"
"334","WP_003421411.1"
"335","WP_003421412.1"
"336","WP_003421415.1"
"337","WP_003421448.1"
"338","WP_003421453.1"
"339","WP_003421494.1"
"340","WP_003421552.1"
"341","WP_003421616.1"
"342","WP_003421618.1"
"343","WP_003421622.1"
"344","WP_003421624.1"
"345","WP_003421925.1"
"346","WP_003421948.1"
"347","WP_003421962.1"
"348","WP_003421965.1"
"349","WP_003421980.1"
"350","WP_003421988.1"
"351","WP_003422058.1"
"352","WP_003422061.1"
"353","WP_003422063.1"
"354","WP_003422082.1"
"355","WP_003422084.1"
"356","WP_003422086.1"
"357","WP_003422090.1"
"358","WP_003422102.1"
"359","WP_003422104.1"
"360","WP_003422115.1"
"361","WP_003422120.1"
"362","WP_003422204.1"
"363","WP_003422239.1"
"364","WP_003422312.1"
"365","WP_003422320.1"
"366","WP_003422575.1"
"367","WP_003422586.1"
"368","WP_003422657.1"
"369","WP_003422659.1"
"370","WP_003422665.1"
"371","WP_003422669.1"
"372","WP_003422688.1"
"373","WP_003422696.1"
"374","WP_003422812.1"
"375","WP_003422821.1"
"376","WP_003422862.1"
"377","WP_003422884.1"
"378","WP_003422895.1"
"379","WP_003422921.1"
"380","WP_003422928.1"
"381","WP_003422948.1"
"382","WP_003422952.1"
"383","WP_003423106.1"
"384","WP_003423115.1"
"385","WP_003423148.1"
"386","WP_003423163.1"
"387","WP_003423177.1"
"388","WP_003423346.1"
"389","WP_003423377.1"
"390","WP_003423380.1"
"391","WP_003423398.1"
"392","WP_003423664.1"
"393","WP_003423694.1"
"394","WP_003423696.1"
"395","WP_003423753.1"
"396","WP_003423769.1"
"397","WP_003423973.1"
"398","WP_003423977.1"
"399","WP_003423987.1"
"400","WP_003423991.1"
"401","WP_003424064.1"
"402","WP_003424072.1"
"403","WP_003424083.1"
"404","WP_003424103.1"
"405","WP_003424145.1"
"406","WP_003424195.1"
"407","WP_003424232.1"
"408","WP_003424273.1"
"409","WP_003424276.1"
"410","WP_003424287.1"
"411","WP_003424290.1"
"412","WP_003424324.1"
"413","WP_003424384.1"
"414","WP_003424455.1"
"415","WP_003424459.1"
"416","WP_003424461.1"
"417","WP_003424529.1"
"418","WP_003424535.1"
"419","WP_003424537.1"
"420","WP_003424559.1"
"421","WP_003424711.1"
"422","WP_003425085.1"
"423","WP_003425090.1"
"424","WP_003425096.1"
"425","WP_003425116.1"
"426","WP_003425119.1"
"427","WP_003425127.1"
"428","WP_003425129.1"
"429","WP_003425141.1"
"430","WP_003425143.1"
"431","WP_003425157.1"
