"","x"
"400","WP_012218052.1"
"401","WP_012218053.1"
"402","WP_012218054.1"
"403","WP_012218055.1"
"404","WP_012218056.1"
"405","WP_012218058.1"
"406","WP_012218059.1"
"407","WP_012218060.1"
"408","WP_012218062.1"
"409","WP_012218063.1"
"410","WP_012218065.1"
"411","WP_012218066.1"
"412","WP_012218067.1"
"413","WP_012218068.1"
"414","WP_012218069.1"
"415","WP_012218070.1"
"416","WP_012218071.1"
"417","WP_012218072.1"
"418","WP_012218073.1"
"419","WP_012218074.1"
"420","WP_012218076.1"
"421","WP_012218077.1"
"422","WP_012218078.1"
"423","WP_012218079.1"
"424","WP_012218080.1"
"425","WP_012218081.1"
"426","WP_012218082.1"
"427","WP_012218083.1"
"428","WP_012218086.1"
"429","WP_012218087.1"
"430","WP_012218088.1"
"431","WP_012218089.1"
"432","WP_012218090.1"
"433","WP_012218091.1"
"434","WP_012218092.1"
"435","WP_012218093.1"
"436","WP_012218094.1"
"437","WP_012218095.1"
"438","WP_012218096.1"
"439","WP_012218097.1"
"440","WP_012218099.1"
"441","WP_012218107.1"
"442","WP_012218108.1"
"443","WP_012218109.1"
"444","WP_012218114.1"
"445","WP_012218115.1"
"446","WP_012218119.1"
"447","WP_012218120.1"
"448","WP_012218121.1"
"449","WP_012218123.1"
"450","WP_012218124.1"
"451","WP_012218126.1"
"452","WP_012218127.1"
"453","WP_012218130.1"
"454","WP_012218132.1"
"455","WP_012218134.1"
"456","WP_012218135.1"
"457","WP_012218138.1"
"458","WP_012218140.1"
"459","WP_012218142.1"
"460","WP_012218148.1"
"461","WP_012218149.1"
"462","WP_012218150.1"
"463","WP_012218152.1"
"464","WP_012218153.1"
"465","WP_012218155.1"
"466","WP_012218156.1"
"467","WP_012218157.1"
"468","WP_012218160.1"
"469","WP_012218162.1"
"470","WP_012218163.1"
"471","WP_012218164.1"
"472","WP_012218165.1"
"473","WP_012218166.1"
"474","WP_012218167.1"
"475","WP_012218169.1"
"476","WP_012218171.1"
"477","WP_012218172.1"
"478","WP_012218173.1"
"479","WP_012218174.1"
"480","WP_012218175.1"
"481","WP_012218176.1"
"482","WP_012218177.1"
"483","WP_012218178.1"
"484","WP_012218180.1"
"485","WP_012218181.1"
"486","WP_012218182.1"
"487","WP_012218183.1"
"488","WP_012218184.1"
"489","WP_012218185.1"
"490","WP_012218186.1"
"491","WP_012218187.1"
"492","WP_012218188.1"
"493","WP_012218189.1"
"494","WP_012218190.1"
"495","WP_012218191.1"
"496","WP_012218192.1"
"497","WP_012218193.1"
"498","WP_012218194.1"
"499","WP_012218195.1"
"500","WP_012218197.1"
"501","WP_012218202.1"
"502","WP_012218203.1"
"503","WP_012218204.1"
"504","WP_012218206.1"
"505","WP_012218207.1"
"506","WP_012218209.1"
"507","WP_012218213.1"
"508","WP_012218215.1"
"509","WP_012218216.1"
"510","WP_012218217.1"
"511","WP_012218219.1"
"512","WP_012218220.1"
"513","WP_012218221.1"
"514","WP_012218225.1"
"515","WP_012218226.1"
"516","WP_012218227.1"
"517","WP_012218230.1"
"518","WP_012218231.1"
"519","WP_012218232.1"
"520","WP_012218233.1"
"521","WP_012218236.1"
"522","WP_012218238.1"
"523","WP_012218239.1"
"524","WP_012218241.1"
"525","WP_012218242.1"
"526","WP_012218243.1"
"527","WP_012218244.1"
"528","WP_012218245.1"
"529","WP_012218246.1"
"530","WP_012218247.1"
"531","WP_012218248.1"
"532","WP_012218249.1"
"533","WP_012218250.1"
"534","WP_012218251.1"
"535","WP_012218252.1"
"536","WP_012218253.1"
"537","WP_012218254.1"
"538","WP_012218255.1"
"539","WP_012218256.1"
"540","WP_012218257.1"
"541","WP_012218258.1"
"542","WP_012218259.1"
"543","WP_012218260.1"
"544","WP_012218261.1"
"545","WP_012218262.1"
"546","WP_012218266.1"
"547","WP_012218269.1"
"548","WP_012218271.1"
"549","WP_012218276.1"
"550","WP_012218277.1"
