From,To
A0A0C5EV02,hiw:NTHI477_00050
A0A0C5EV02,hix:NTHI723_01777
A0A0C5EUY0,hic:NTHIC486_00650
A0A0C5EUY0,hih:NF38_03705
A0A0C5EUY0,hiw:NTHI477_01379
A0A0C5ERG6,hic:NTHIC486_00321
A0A0C5ERG6,hih:NF38_01680
A0A0C5ERG6,hiw:NTHI477_01772
A0A0C5ERG6,hiw:NTHI477_01789
A0A0C5ERG6,hix:NTHI723_01012
A0A0D0IJE0,hih:NF38_07990
A0A0D0IJE0,hiw:NTHI477_00507
A0A0D0IJE0,hix:NTHI723_00417
A0A2S9SG02,hiw:NTHI477_00442
A0A0D0IMX7,hic:NTHIC486_00198
A0A0D0IMX7,hih:NF38_01060
A0A0D0IMX7,hiw:NTHI477_00929
A0A0D0IMX7,hix:NTHI723_00833
A0A0D0HTD7,hic:NTHIC486_00196
A0A0D0HTD7,hih:NF38_01050
A0A0D0HTD7,hiw:NTHI477_00927
A0A0D0HTD7,hix:NTHI723_00831
A0A0D0HT79,hih:NF38_00875
A0A0D0HT79,hiw:NTHI477_00891
A0A0D0HT79,hix:NTHI723_00795
A0A0Y7ITN4,hih:NF38_08590
A0A0Y7ITN4,hiw:NTHI477_00628
A0A0Y7ITN4,hix:NTHI723_00535
A0A2R3G0V5,hih:NF38_04035
A0A2R3G0V5,hiw:NTHI477_01314
A0A2S9S4R4,hih:NF38_06370
A0A2S9S4R4,hiw:NTHI477_00352
A0A2S9S4R4,hix:NTHI723_00269
A0A1Q5Y5G5,hic:NTHIC486_01553
A0A1Q5Y5G5,hih:NF38_08185
A0A1Q5Y5G5,hiw:NTHI477_00546
A0A1Q5Y5G5,hix:NTHI723_00455
A0A0C5FFR6,hic:NTHIC486_00649
A0A0C5FFR6,hih:NF38_03700
A0A0C5FFR6,hiw:NTHI477_01380
A0A0C5FFR6,hix:NTHI723_01350
A0A0Y7JWF2,hic:NTHIC486_01009
A0A0Y7JWF2,hih:NF38_05315
A0A0Y7JWF2,hiw:NTHI477_01062
A0A0Y7JWF2,hix:NTHI723_01683
A0A0D0HTC0,hic:NTHIC486_00186
A0A0D0HTC0,hih:NF38_01000
A0A0D0HTC0,hiw:NTHI477_00917
A0A0D0HTC0,hix:NTHI723_00821
A0A2S9S9J1,hih:NF38_01970
A0A2S9S9J1,hiw:NTHI477_01732
A0A0D0H1C6,hic:NTHIC486_00140
A0A0D0H1C6,hih:NF38_00770
A0A0D0H1C6,hiw:NTHI477_00870
A0A0D0H1C6,hix:NTHI723_00774
A0A0D0IDG5,hih:NF38_02345
A0A0D0IDB4,hih:NF38_02545
A0A0D0IDB4,hiw:NTHI477_01615
A0A0D0IDB4,hix:NTHI723_01188
A0A0D0GXZ3,hih:NF38_02650
A0A0D0GXZ3,hiw:NTHI477_01596
A0A0D0GXZ3,hix:NTHI723_01207
A0A0Y7M0S2,hiw:NTHI477_01431
A0A2S9RU32,hiw:NTHI477_01435
Q6J589,hiw:NTHI477_01436
A0A2R3FYK6,hiw:NTHI477_01450
A0A0D0IFE5,hiw:NTHI477_01750
A0A0D0IGF6,hih:NF38_04040
A0A0D0IGF6,hiw:NTHI477_01313
A0A0D0IGF6,hix:NTHI723_01425
A0A0D0H0A4,hih:NF38_00410
A0A0D0H0A4,hiw:NTHI477_00798
A0A0D0H0A4,hix:NTHI723_00703
A0A0D0HQP3,hih:NF38_04180
A0A0D0HQP3,hiw:NTHI477_01283
A0A0D0HQP3,hix:NTHI723_01454
A0A854CVZ2,hiw:NTHI477_01488
A0A0D0IJ98,hih:NF38_07690
A0A0D0IJ98,hiw:NTHI477_00077
A0A0D0IJ98,hix:NTHI723_01806
A0A0D0H1X5,hih:NF38_07700
A0A0D0H1X5,hiw:NTHI477_00076
A0A0D0ING1,hic:NTHIC486_01124
A0A0D0ING1,hih:NF38_07710
A0A0D0ING1,hiw:NTHI477_00074
A0A0D0ING1,hix:NTHI723_01803
A0A0D0H1X3,hiw:NTHI477_00071
A0A112VFD5,hih:NF38_08025
A0A112VFD5,hiw:NTHI477_00514
A0A2S9RV24,hih:NF38_08080
A0A2S9RV24,hiw:NTHI477_00525
A0A1Q5Y5F6,hiw:NTHI477_00556
A0A112VE73,hic:NTHIC486_01569
A0A112VE73,hih:NF38_08270
A0A112VE73,hiw:NTHI477_00562
A0A112VE73,hix:NTHI723_00471
A0A0Y7HV74,hih:NF38_08385
A0A0Y7HV74,hiw:NTHI477_00587
A0A0D0GZV6,hic:NTHIC486_01611
A0A0D0GZV6,hih:NF38_08480
A0A0D0GZV6,hiw:NTHI477_00606
A0A0D0GZV6,hix:NTHI723_00513
A0A121XRV4,hih:NF38_08520
A0A121XRV4,hiw:NTHI477_00614
A0A121XRV4,hix:NTHI723_00521
A0A0Y7HS02,hic:NTHIC486_01623
A0A0Y7HS02,hih:NF38_08540
A0A0Y7HS02,hiw:NTHI477_00618
